    Joint0	    Joint1	    Joint2	    Joint3	    Joint4	    Joint5	
 -5.877053	 -0.929323	  0.533608	 -1.197793	  1.602315	  4.383470	
 -5.871497	 -0.929311	  0.533608	 -1.197745	  1.602267	  4.377805	
 -5.865821	 -0.929287	  0.533620	 -1.197757	  1.602303	  4.371997	
 -5.860109	 -0.929275	  0.533596	 -1.197721	  1.602303	  4.366404	
 -5.854301	 -0.929287	  0.533608	 -1.197757	  1.602255	  4.360727	
 -5.848421	 -0.929299	  0.533620	 -1.197745	  1.602267	  4.354715	
 -5.842541	 -0.929287	  0.533608	 -1.197757	  1.602267	  4.348667	
 -5.836554	 -0.929299	  0.533644	 -1.197733	  1.602315	  4.342751	
 -5.830626	 -0.929299	  0.533596	 -1.197733	  1.602267	  4.336619	
 -5.824651	 -0.929311	  0.533608	 -1.197721	  1.602291	  4.330475	
 -5.818387	 -0.929311	  0.533632	 -1.197781	  1.602327	  4.324284	
 -5.812136	 -0.929299	  0.533632	 -1.197745	  1.602291	  4.318128	
 -5.805848	 -0.929311	  0.533608	 -1.197781	  1.602291	  4.311841	
 -5.799561	 -0.929275	  0.533620	 -1.197781	  1.602291	  4.305553	
 -5.793298	 -0.929275	  0.533596	 -1.197805	  1.602207	  4.299217	
 -5.786783	 -0.929299	  0.533632	 -1.197769	  1.602267	  4.292822	
 -5.780351	 -0.929299	  0.533608	 -1.197793	  1.602279	  4.286451	
 -5.773872	 -0.929311	  0.533620	 -1.197769	  1.602279	  4.279923	
 -5.767405	 -0.929311	  0.533632	 -1.197793	  1.602267	  4.273337	
 -5.760949	 -0.929287	  0.533572	 -1.197829	  1.602303	  4.266762	
 -5.754350	 -0.929323	  0.533608	 -1.197805	  1.602327	  4.260151	
 -5.747668	 -0.929287	  0.533632	 -1.197757	  1.602303	  4.253420	
 -5.740985	 -0.929299	  0.533620	 -1.197817	  1.602315	  4.246677	
 -5.734301	 -0.929263	  0.533608	 -1.197793	  1.602303	  4.240031	
 -5.727522	 -0.929299	  0.533620	 -1.197769	  1.602231	  4.233276	
 -5.720648	 -0.929287	  0.533644	 -1.197781	  1.602255	  4.226318	
 -5.713809	 -0.929299	  0.533596	 -1.197757	  1.602279	  4.219396	
 -5.706826	 -0.929299	  0.533620	 -1.197745	  1.602303	  4.212557	
 -5.699999	 -0.929287	  0.533608	 -1.197793	  1.602219	  4.205407	
 -5.692932	 -0.929287	  0.533632	 -1.197793	  1.602255	  4.198269	
 -5.685817	 -0.929299	  0.533632	 -1.197769	  1.602267	  4.191120	
 -5.678738	 -0.929335	  0.533608	 -1.197805	  1.602327	  4.184114	
 -5.671647	 -0.929287	  0.533608	 -1.197769	  1.602279	  4.176988	
 -5.664449	 -0.929263	  0.533608	 -1.197793	  1.602231	  4.169718	
 -5.657214	 -0.929287	  0.533620	 -1.197769	  1.602255	  4.162329	
 -5.649895	 -0.929275	  0.533620	 -1.197817	  1.602303	  4.155071	
 -5.642553	 -0.929287	  0.533632	 -1.197793	  1.602255	  4.147694	
 -5.635282	 -0.929299	  0.533608	 -1.197757	  1.602291	  4.140448	
 -5.627783	 -0.929299	  0.533632	 -1.197805	  1.602279	  4.132819	
 -5.620309	 -0.929299	  0.533608	 -1.197805	  1.602303	  4.125202	
 -5.612762	 -0.929299	  0.533632	 -1.197805	  1.602231	  4.117729	
 -5.605276	 -0.929287	  0.533632	 -1.197793	  1.602231	  4.110219	
 -5.597597	 -0.929299	  0.533644	 -1.197793	  1.602315	  4.102579	
 -5.589930	 -0.929287	  0.533632	 -1.197829	  1.602291	  4.094818	
 -5.582239	 -0.929311	  0.533620	 -1.197829	  1.602255	  4.087081	
 -5.574657	 -0.929275	  0.533620	 -1.197805	  1.602243	  4.079177	
 -5.566918	 -0.929311	  0.533620	 -1.197865	  1.602291	  4.071440	
 -5.559035	 -0.929311	  0.533644	 -1.197781	  1.602255	  4.063619	
 -5.551188	 -0.929323	  0.533608	 -1.197841	  1.602279	  4.055775	
 -5.543437	 -0.929323	  0.533632	 -1.197805	  1.602243	  4.047883	
 -5.535590	 -0.929299	  0.533632	 -1.197852	  1.602303	  4.039954	
 -5.527636	 -0.929311	  0.533644	 -1.197781	  1.602267	  4.032229	
 -5.519656	 -0.929299	  0.533620	 -1.197865	  1.602279	  4.024085	
 -5.511750	 -0.929311	  0.533656	 -1.197877	  1.602279	  4.015725	
 -5.503711	 -0.929275	  0.533632	 -1.197841	  1.602267	  4.007653	
 -5.495456	 -0.929299	  0.533644	 -1.197793	  1.602255	  3.999664	
 -5.488303	 -0.929311	  0.533596	 -1.197829	  1.602255	  3.991389	
 -5.479701	 -0.929299	  0.533620	 -1.197793	  1.602231	  3.983340	
 -5.471422	 -0.929311	  0.533632	 -1.197805	  1.602267	  3.975017	
 -5.463083	 -0.929299	  0.533644	 -1.197793	  1.602255	  3.966681	
 -5.454756	 -0.929299	  0.533632	 -1.197841	  1.602255	  3.958178	
 -5.446537	 -0.929335	  0.533644	 -1.197793	  1.602255	  3.949614	
 -5.438018	 -0.929323	  0.533608	 -1.197829	  1.602339	  3.941159	
 -5.429571	 -0.929287	  0.533644	 -1.197852	  1.602291	  3.932631	
 -5.421135	 -0.929335	  0.533632	 -1.197817	  1.602267	  3.924379	
 -5.412592	 -0.929311	  0.533608	 -1.197841	  1.602243	  3.915588	
 -5.403941	 -0.929311	  0.533608	 -1.197781	  1.602315	  3.906749	
 -5.395253	 -0.929275	  0.533620	 -1.197805	  1.602291	  3.898197	
 -5.386698	 -0.929335	  0.533656	 -1.197852	  1.602219	  3.889251	
 -5.377927	 -0.929323	  0.533608	 -1.197852	  1.602279	  3.880268	
 -5.369036	 -0.929275	  0.533608	 -1.197805	  1.602219	  3.871465	
 -5.360180	 -0.929299	  0.533632	 -1.197817	  1.602279	  3.862890	
 -5.351349	 -0.929287	  0.533632	 -1.197805	  1.602279	  3.853883	
 -5.342337	 -0.929299	  0.533632	 -1.197829	  1.602291	  3.844768	
 -5.333362	 -0.929335	  0.533608	 -1.197805	  1.602243	  3.835690	
 -5.324494	 -0.929311	  0.533644	 -1.197817	  1.602255	  3.826671	
 -5.315470	 -0.929287	  0.533608	 -1.197841	  1.602231	  3.817436	
 -5.306326	 -0.929311	  0.533608	 -1.197793	  1.602255	  3.808310	
 -5.297218	 -0.929287	  0.533656	 -1.197805	  1.602255	  3.799398	
 -5.288159	 -0.929275	  0.533632	 -1.197793	  1.602243	  3.790056	
 -5.278894	 -0.929323	  0.533620	 -1.197817	  1.602315	  3.780738	
 -5.269570	 -0.929287	  0.533620	 -1.197817	  1.602315	  3.771431	
 -5.260306	 -0.929311	  0.533620	 -1.197841	  1.602219	  3.762041	
 -5.250790	 -0.929323	  0.533596	 -1.197877	  1.602279	  3.752375	
 -5.241250	 -0.929323	  0.533632	 -1.197817	  1.602279	  3.742949	
 -5.231854	 -0.929299	  0.533632	 -1.197865	  1.602267	  3.733834	
 -5.222350	 -0.929299	  0.533596	 -1.197901	  1.602255	  3.723845	
 -5.212605	 -0.929287	  0.533608	 -1.197852	  1.602219	  3.713892	
 -5.202957	 -0.929299	  0.533668	 -1.197829	  1.602231	  3.704309	
 -5.193380	 -0.929311	  0.533632	 -1.197852	  1.602219	  3.694188	
 -5.183528	 -0.929311	  0.533608	 -1.197852	  1.602315	  3.684714	
 -5.173687	 -0.929287	  0.533644	 -1.197889	  1.602315	  3.674940	
 -5.163978	 -0.929323	  0.533620	 -1.197841	  1.602219	  3.665022	
 -5.153981	 -0.929323	  0.533620	 -1.197901	  1.602279	  3.655020	
 -5.144009	 -0.929287	  0.533608	 -1.197852	  1.602231	  3.644839	
 -5.134143	 -0.929323	  0.533644	 -1.197889	  1.602195	  3.634730	
 -5.124014	 -0.929323	  0.533632	 -1.197901	  1.602255	  3.624512	
 -5.114005	 -0.929287	  0.533644	 -1.197877	  1.602255	  3.614738	
 -5.104104	 -0.929299	  0.533656	 -1.197852	  1.602231	  3.604952	
 -5.094022	 -0.929299	  0.533620	 -1.197901	  1.602207	  3.594723	
 -5.083952	 -0.929323	  0.533632	 -1.197865	  1.602195	  3.584445	
 -5.074062	 -0.929299	  0.533620	 -1.197852	  1.602255	  3.574180	
 -5.063981	 -0.929299	  0.533656	 -1.197865	  1.602195	  3.564142	
 -5.053899	 -0.929311	  0.533596	 -1.197901	  1.602207	  3.554368	
 -5.043948	 -0.929311	  0.533656	 -1.197877	  1.602255	  3.544461	
 -5.033974	 -0.929335	  0.533632	 -1.197889	  1.602183	  3.533885	
 -5.023879	 -0.929299	  0.533644	 -1.197852	  1.602195	  3.523751	
 -5.013952	 -0.929335	  0.533632	 -1.197889	  1.602219	  3.513952	
 -5.003954	 -0.929299	  0.533644	 -1.197865	  1.602147	  3.503854	
 -4.993835	 -0.929311	  0.533668	 -1.197852	  1.602207	  3.493612	
 -4.983944	 -0.929323	  0.533632	 -1.197877	  1.602243	  3.483694	
 -4.974064	 -0.929299	  0.533632	 -1.197889	  1.602183	  3.473583	
 -4.964005	 -0.929323	  0.533644	 -1.197865	  1.602183	  3.463725	
 -4.954137	 -0.929335	  0.533644	 -1.197889	  1.602171	  3.453830	
 -4.944402	 -0.929311	  0.533656	 -1.197889	  1.602160	  3.443564	
 -4.934354	 -0.929311	  0.533632	 -1.197877	  1.602231	  3.433634	
 -4.924509	 -0.929287	  0.533668	 -1.197901	  1.602267	  3.423859	
 -4.914737	 -0.929335	  0.533644	 -1.197889	  1.602171	  3.413940	
 -4.904833	 -0.929311	  0.533644	 -1.197852	  1.602207	  3.404129	
 -4.894929	 -0.929287	  0.533632	 -1.197925	  1.602255	  3.394078	
 -4.885180	 -0.929311	  0.533668	 -1.197865	  1.602147	  3.384171	
 -4.875311	 -0.929323	  0.533632	 -1.197936	  1.602195	  3.374468	
 -4.865443	 -0.929323	  0.533644	 -1.197877	  1.602100	  3.364836	
 -4.855849	 -0.929311	  0.533668	 -1.197936	  1.602183	  3.354881	
 -4.846245	 -0.929311	  0.533632	 -1.197877	  1.602207	  3.345213	
 -4.836507	 -0.929299	  0.533644	 -1.197925	  1.602231	  3.335677	
 -4.827009	 -0.929311	  0.533668	 -1.197889	  1.602267	  3.326153	
 -4.817596	 -0.929311	  0.533632	 -1.197913	  1.602160	  3.316498	
 -4.807978	 -0.929335	  0.533620	 -1.197901	  1.602195	  3.306962	
 -4.798528	 -0.929347	  0.533679	 -1.197913	  1.602219	  3.297593	
 -4.789330	 -0.929347	  0.533656	 -1.197901	  1.602195	  3.288021	
 -4.779820	 -0.929311	  0.533608	 -1.197913	  1.602219	  3.278401	
 -4.770466	 -0.929323	  0.533632	 -1.197925	  1.602183	  3.268961	
 -4.761255	 -0.929347	  0.533656	 -1.197901	  1.602207	  3.259904	
 -4.752033	 -0.929287	  0.533668	 -1.197925	  1.602231	  3.250511	
 -4.742714	 -0.929311	  0.533632	 -1.197913	  1.602279	  3.241154	
 -4.733587	 -0.929323	  0.533656	 -1.197901	  1.602243	  3.232097	
 -4.724544	 -0.929335	  0.533668	 -1.197936	  1.602171	  3.222860	
 -4.715297	 -0.929335	  0.533608	 -1.197913	  1.602267	  3.213563	
 -4.706254	 -0.929311	  0.533656	 -1.197961	  1.602243	  3.204194	
 -4.697307	 -0.929323	  0.533644	 -1.197841	  1.602255	  3.195364	
 -4.688299	 -0.929347	  0.533608	 -1.197925	  1.602231	  3.186367	
 -4.679244	 -0.929335	  0.533644	 -1.197925	  1.602231	  3.177369	
 -4.670368	 -0.929311	  0.533691	 -1.197961	  1.602255	  3.168300	
 -4.661624	 -0.929335	  0.533632	 -1.197877	  1.602195	  3.159278	
 -4.652653	 -0.929347	  0.533632	 -1.197936	  1.602255	  3.150376	
 -4.643909	 -0.929323	  0.533668	 -1.197913	  1.602279	  3.141522	
 -4.635224	 -0.929347	  0.533691	 -1.197889	  1.602231	  3.132656	
 -4.626492	 -0.929323	  0.533596	 -1.197913	  1.602243	  3.123790	
 -4.617688	 -0.929359	  0.533632	 -1.197913	  1.602243	  3.115307	
 -4.609040	 -0.929323	  0.533656	 -1.197925	  1.602279	  3.106657	
 -4.600559	 -0.929323	  0.533656	 -1.197901	  1.602195	  3.097826	
 -4.591875	 -0.929323	  0.533632	 -1.197961	  1.602279	  3.089103	
 -4.583274	 -0.929299	  0.533656	 -1.197936	  1.602195	  3.080393	
 -4.574889	 -0.929359	  0.533644	 -1.197877	  1.602219	  3.071946	
 -4.566505	 -0.929323	  0.533608	 -1.197961	  1.602207	  3.063367	
 -4.558024	 -0.929323	  0.533632	 -1.197961	  1.602255	  3.054884	
 -4.549603	 -0.929335	  0.533691	 -1.197961	  1.602255	  3.046676	
 -4.541457	 -0.929347	  0.533632	 -1.197901	  1.602207	  3.038301	
 -4.533264	 -0.929359	  0.533608	 -1.197973	  1.602255	  3.029901	
 -4.524891	 -0.929359	  0.533656	 -1.197936	  1.602291	  3.021681	
 -4.516697	 -0.929323	  0.533716	 -1.197936	  1.602267	  3.013462	
 -4.508708	 -0.929371	  0.533644	 -1.197973	  1.602243	  3.005206	
 -4.500622	 -0.929335	  0.533620	 -1.197949	  1.602231	  2.997118	
 -4.493509	 -0.929335	  0.533656	 -1.197949	  1.602219	  2.989126	
 -4.485099	 -0.929371	  0.533716	 -1.197913	  1.602255	  2.981085	
 -4.477337	 -0.929371	  0.533679	 -1.197925	  1.602243	  2.973093	
 -4.469371	 -0.929347	  0.533632	 -1.197936	  1.602243	  2.965053	
 -4.461358	 -0.929347	  0.533740	 -1.197913	  1.602219	  2.957085	
 -4.453584	 -0.929371	  0.533691	 -1.197901	  1.602291	  2.949344	
 -4.445941	 -0.929359	  0.533620	 -1.197961	  1.602243	  2.941267	
 -4.438167	 -0.929371	  0.533704	 -1.197925	  1.602219	  2.933491	
 -4.430333	 -0.929335	  0.533679	 -1.197913	  1.602231	  2.925977	
 -4.422727	 -0.929347	  0.533632	 -1.197961	  1.602291	  2.918249	
 -4.415241	 -0.929359	  0.533656	 -1.197973	  1.602231	  2.910436	
 -4.407574	 -0.929371	  0.533704	 -1.197973	  1.602243	  2.902695	
 -4.399968	 -0.929371	  0.533691	 -1.197925	  1.602207	  2.895265	
 -4.392517	 -0.929359	  0.533644	 -1.198008	  1.602243	  2.887656	
 -4.385091	 -0.929359	  0.533691	 -1.197985	  1.602267	  2.880119	
 -4.377736	 -0.929371	  0.533691	 -1.197985	  1.602207	  2.872713	
 -4.370213	 -0.929395	  0.533691	 -1.197936	  1.602267	  2.865236	
 -4.362835	 -0.929347	  0.533704	 -1.197973	  1.602255	  2.857901	
 -4.355588	 -0.929383	  0.533704	 -1.197973	  1.602219	  2.850556	
 -4.348437	 -0.929359	  0.533704	 -1.197961	  1.602231	  2.843042	
 -4.341082	 -0.929371	  0.533656	 -1.197985	  1.602231	  2.835672	
 -4.333787	 -0.929359	  0.533716	 -1.197936	  1.602231	  2.828554	
 -4.326720	 -0.929383	  0.533728	 -1.197961	  1.602207	  2.821364	
 -4.319690	 -0.929359	  0.533656	 -1.197985	  1.602231	  2.814174	
 -4.312539	 -0.929359	  0.533679	 -1.197949	  1.602243	  2.807211	
 -4.305435	 -0.929371	  0.533704	 -1.197961	  1.602267	  2.800045	
 -4.298536	 -0.929347	  0.533679	 -1.197973	  1.602279	  2.793214	
 -4.291673	 -0.929371	  0.533679	 -1.197973	  1.602231	  2.786120	
 -4.284810	 -0.929359	  0.533656	 -1.197973	  1.602183	  2.779097	
 -4.277874	 -0.929395	  0.533716	 -1.197985	  1.602315	  2.772206	
 -4.271083	 -0.929347	  0.533656	 -1.197973	  1.602267	  2.765351	
 -4.264388	 -0.929371	  0.533679	 -1.197996	  1.602171	  2.758568	
 -4.257800	 -0.929383	  0.533691	 -1.197973	  1.602243	  2.751965	
 -4.251165	 -0.929371	  0.533644	 -1.197985	  1.602195	  2.745338	
 -4.244566	 -0.929347	  0.533644	 -1.197949	  1.602183	  2.738770	
 -4.238158	 -0.929359	  0.533679	 -1.198020	  1.602219	  2.732347	
 -4.231811	 -0.929395	  0.533691	 -1.198020	  1.602267	  2.725923	
 -4.225523	 -0.929299	  0.533668	 -1.198045	  1.602171	  2.719415	
 -4.219236	 -0.929395	  0.533632	 -1.198008	  1.602195	  2.713160	
 -4.212936	 -0.929347	  0.533704	 -1.198033	  1.602231	  2.706832	
 -4.206852	 -0.929395	  0.533740	 -1.198020	  1.602255	  2.700744	
 -4.200889	 -0.929383	  0.533644	 -1.198020	  1.602219	  2.694691	
 -4.194949	 -0.929371	  0.533704	 -1.197996	  1.602219	  2.688579	
 -4.189033	 -0.929347	  0.533668	 -1.198008	  1.602219	  2.682719	
 -4.183117	 -0.929395	  0.533656	 -1.198033	  1.602243	  2.676906	
 -4.177454	 -0.929371	  0.533691	 -1.197985	  1.602207	  2.671153	
 -4.171753	 -0.929359	  0.533679	 -1.198020	  1.602255	  2.665545	
 -4.166174	 -0.929371	  0.533704	 -1.198008	  1.602207	  2.659863	
 -4.160666	 -0.929383	  0.533668	 -1.198033	  1.602255	  2.654278	
 -4.155123	 -0.929359	  0.533668	 -1.198020	  1.602267	  2.648777	
 -4.149674	 -0.929371	  0.533728	 -1.198020	  1.602255	  2.643264	
 -4.144286	 -0.929407	  0.533691	 -1.198045	  1.602243	  2.637919	
 -4.139091	 -0.929359	  0.533668	 -1.198020	  1.602207	  2.632610	
 -4.133882	 -0.929395	  0.533668	 -1.198033	  1.602207	  2.627216	
 -4.128759	 -0.929371	  0.533679	 -1.198045	  1.602195	  2.622050	
 -4.123539	 -0.929395	  0.533679	 -1.198033	  1.602255	  2.616921	
 -4.118415	 -0.929407	  0.533691	 -1.198020	  1.602279	  2.611863	
 -4.113459	 -0.929347	  0.533679	 -1.198020	  1.602207	  2.606805	
 -4.108491	 -0.929395	  0.533656	 -1.198020	  1.602255	  2.601795	
 -4.103679	 -0.929383	  0.533691	 -1.198045	  1.602207	  2.596773	
 -4.098770	 -0.929359	  0.533656	 -1.198008	  1.602231	  2.591883	
 -4.093946	 -0.929383	  0.533668	 -1.198045	  1.602231	  2.587017	
 -4.089098	 -0.929395	  0.533679	 -1.198068	  1.602231	  2.582259	
 -4.084370	 -0.929395	  0.533679	 -1.198020	  1.602243	  2.577585	
 -4.079714	 -0.929371	  0.533668	 -1.198033	  1.602291	  2.572862	
 -4.075082	 -0.929383	  0.533691	 -1.197996	  1.602255	  2.568188	
 -4.070522	 -0.929395	  0.533691	 -1.198033	  1.602255	  2.563597	
 -4.066034	 -0.929371	  0.533668	 -1.198033	  1.602219	  2.559031	
 -4.061474	 -0.929395	  0.533691	 -1.198057	  1.602255	  2.554548	
 -4.056962	 -0.929383	  0.533691	 -1.198033	  1.602315	  2.550030	
 -4.052582	 -0.929383	  0.533716	 -1.198033	  1.602219	  2.545738	
 -4.048249	 -0.929347	  0.533668	 -1.198020	  1.602231	  2.541292	
 -4.043989	 -0.929395	  0.533691	 -1.198033	  1.602255	  2.536941	
 -4.039741	 -0.929383	  0.533691	 -1.198045	  1.602219	  2.532602	
 -4.035517	 -0.929407	  0.533704	 -1.198020	  1.602219	  2.528371	
 -4.031293	 -0.929359	  0.533704	 -1.198045	  1.602219	  2.524056	
 -4.027140	 -0.929395	  0.533716	 -1.198068	  1.602267	  2.519945	
 -4.022965	 -0.929395	  0.533679	 -1.198033	  1.602255	  2.515869	
 -4.018920	 -0.929395	  0.533679	 -1.198020	  1.602267	  2.511782	
 -4.014960	 -0.929383	  0.533668	 -1.198008	  1.602243	  2.507719	
 -4.010976	 -0.929371	  0.533668	 -1.198068	  1.602243	  2.503668	
 -4.007100	 -0.929419	  0.533668	 -1.198020	  1.602255	  2.499712	
 -4.003211	 -0.929395	  0.533644	 -1.198033	  1.602243	  2.495769	
 -3.999299	 -0.929371	  0.533656	 -1.198033	  1.602291	  2.491837	
 -3.995435	 -0.929407	  0.533691	 -1.198020	  1.602291	  2.487942	
 -3.991679	 -0.929371	  0.533679	 -1.198020	  1.602255	  2.484166	
 -3.987838	 -0.929395	  0.533668	 -1.198033	  1.602267	  2.480462	
 -3.984142	 -0.929383	  0.533679	 -1.198033	  1.602267	  2.476711	
 -3.980446	 -0.929395	  0.533691	 -1.198045	  1.602255	  2.472995	
 -3.976858	 -0.929407	  0.533668	 -1.198033	  1.602219	  2.469315	
 -3.973281	 -0.929395	  0.533668	 -1.198068	  1.602207	  2.465623	
 -3.969682	 -0.929371	  0.533691	 -1.198045	  1.602267	  2.462027	
 -3.966153	 -0.929371	  0.533668	 -1.198045	  1.602231	  2.458455	
 -3.962709	 -0.929371	  0.533691	 -1.198020	  1.602267	  2.454895	
 -3.959241	 -0.929359	  0.533679	 -1.198033	  1.602279	  2.451455	
 -3.955844	 -0.929383	  0.533704	 -1.198020	  1.602279	  2.448111	
 -3.952472	 -0.929395	  0.533704	 -1.198020	  1.602231	  2.444682	
 -3.949172	 -0.929383	  0.533679	 -1.198020	  1.602243	  2.441254	
 -3.945848	 -0.929395	  0.533668	 -1.198057	  1.602255	  2.437970	
 -3.942667	 -0.929419	  0.533656	 -1.198033	  1.602243	  2.434686	
 -3.939391	 -0.929395	  0.533679	 -1.198045	  1.602243	  2.431473	
 -3.936211	 -0.929371	  0.533679	 -1.198008	  1.602243	  2.428320	
 -3.933115	 -0.929395	  0.533668	 -1.198045	  1.602279	  2.425108	
 -3.930042	 -0.929371	  0.533679	 -1.198068	  1.602327	  2.422028	
 -3.927390	 -0.929347	  0.533679	 -1.198057	  1.602255	  2.418959	
 -3.924114	 -0.929383	  0.533679	 -1.198033	  1.602255	  2.416023	
 -3.921114	 -0.929383	  0.533691	 -1.198057	  1.602255	  2.413026	
 -3.918209	 -0.929407	  0.533668	 -1.198045	  1.602255	  2.410004	
 -3.915329	 -0.929407	  0.533679	 -1.198045	  1.602255	  2.406996	
 -3.912509	 -0.929407	  0.533704	 -1.198008	  1.602231	  2.404095	
 -3.909761	 -0.929395	  0.533656	 -1.198033	  1.602279	  2.401242	
 -3.907000	 -0.929383	  0.533679	 -1.198045	  1.602279	  2.398461	
 -3.904276	 -0.929407	  0.533691	 -1.198057	  1.602279	  2.395740	
 -3.901624	 -0.929407	  0.533679	 -1.198033	  1.602291	  2.393031	
 -3.898972	 -0.929395	  0.533656	 -1.198057	  1.602255	  2.390502	
 -3.896343	 -0.929395	  0.533679	 -1.198057	  1.602255	  2.387913	
 -3.893823	 -0.929431	  0.533691	 -1.198020	  1.602243	  2.385396	
 -3.891291	 -0.929371	  0.533656	 -1.198045	  1.602231	  2.382866	
 -3.888831	 -0.929395	  0.533679	 -1.198080	  1.602231	  2.380397	
 -3.886406	 -0.929395	  0.533668	 -1.198033	  1.602219	  2.377987	
 -3.884162	 -0.929383	  0.533679	 -1.198068	  1.602243	  2.375602	
 -3.881894	 -0.929407	  0.533656	 -1.198020	  1.602291	  2.373289	
 -3.879662	 -0.929407	  0.533679	 -1.198020	  1.602255	  2.370999	
 -3.877466	 -0.929407	  0.533668	 -1.198057	  1.602279	  2.368805	
 -3.875353	 -0.929407	  0.533668	 -1.198057	  1.602255	  2.366636	
 -3.873109	 -0.929395	  0.533691	 -1.198045	  1.602255	  2.364430	
 -3.871093	 -0.929419	  0.533704	 -1.198045	  1.602291	  2.362332	
 -3.868981	 -0.929395	  0.533668	 -1.198033	  1.602243	  2.360330	
 -3.866965	 -0.929407	  0.533691	 -1.198045	  1.602231	  2.358341	
 -3.864949	 -0.929407	  0.533644	 -1.198020	  1.602267	  2.356411	
 -3.863028	 -0.929419	  0.533704	 -1.198033	  1.602243	  2.354565	
 -3.861252	 -0.929419	  0.533668	 -1.198068	  1.602219	  2.352695	
 -3.859524	 -0.929443	  0.533656	 -1.198068	  1.602231	  2.350920	
 -3.857844	 -0.929419	  0.533644	 -1.198080	  1.602267	  2.349134	
 -3.856259	 -0.929431	  0.533668	 -1.198020	  1.602255	  2.347420	
 -3.854688	 -0.929395	  0.533691	 -1.198045	  1.602255	  2.345778	
 -3.853128	 -0.929359	  0.533716	 -1.198020	  1.602279	  2.344136	
 -3.851651	 -0.929395	  0.533656	 -1.198033	  1.602255	  2.342637	
 -3.850139	 -0.929431	  0.533679	 -1.198033	  1.602243	  2.341103	
 -3.848759	 -0.929419	  0.533691	 -1.198068	  1.602231	  2.339652	
 -3.847355	 -0.929419	  0.533704	 -1.198033	  1.602255	  2.338310	
 -3.846035	 -0.929419	  0.533691	 -1.198045	  1.602279	  2.337003	
 -3.844798	 -0.929407	  0.533691	 -1.198045	  1.602255	  2.335684	
 -3.843586	 -0.929419	  0.533691	 -1.198068	  1.602255	  2.334582	
 -3.842375	 -0.929419	  0.533679	 -1.198057	  1.602255	  2.333371	
 -3.841270	 -0.929419	  0.533679	 -1.198033	  1.602267	  2.332256	
 -3.840250	 -0.929395	  0.533679	 -1.198045	  1.602279	  2.331165	
 -3.839206	 -0.929431	  0.533679	 -1.198045	  1.602255	  2.330242	
 -3.838258	 -0.929383	  0.533656	 -1.198033	  1.602255	  2.329283	
 -3.837262	 -0.929383	  0.533679	 -1.198020	  1.602267	  2.328348	
 -3.836469	 -0.929407	  0.533704	 -1.198020	  1.602279	  2.327533	
 -3.835666	 -0.929395	  0.533679	 -1.197996	  1.602243	  2.326742	
 -3.834933	 -0.929395	  0.533679	 -1.198045	  1.602255	  2.325938	
 -3.834213	 -0.929407	  0.533691	 -1.198045	  1.602267	  2.325183	
 -3.833517	 -0.929419	  0.533679	 -1.198057	  1.602243	  2.324416	
 -3.832917	 -0.929383	  0.533679	 -1.198033	  1.602255	  2.323829	
 -3.832353	 -0.929419	  0.533644	 -1.198033	  1.602255	  2.323241	
 -3.831789	 -0.929407	  0.533679	 -1.198020	  1.602243	  2.322678	
 -3.831237	 -0.929395	  0.533679	 -1.198068	  1.602267	  2.322079	
